where is  the capital of Rhineland-Palatinate	O O O O O O I
What opened in March 1841	O O O I I
what is Auburn	O O I
Where is Manila	O O I
Where was originally settled by Native American tribes	O O O O O I I I
who earned a bachelors degree in communications	O O O O O O I
What  apply with VCRs	O O O O I
what is presented for free	O O O O I
with whom does Terry directly interacts	O O O I O O
What is Kensington	O O I
What is located at Sawmill Creek	O O O O I I
who died in Georgetown	O O O I
who was born in Weston-super-Mare	O O O O I
What is part of WikiProject Myanmar	O O O O I I
where did Savage move to 	O O I O O O
when was The Humming Bird canceled 	O O I I I O O
What premieres on CBS	O O O I
Who  was exiled to Rome	O O O O O I
what is Duanesburg	O O I
Who remained in the Far East	O O O I I I
Where is Charleston located	O O I O
to what  is John rushed 	O O O O I O O
who was born in Kidderminster	O O O O I
what improved to 3646	O O O I
who continues fighting Kai	O O O I
What does Jack decide to do	O O I O O O
who is married to Howie	O O O O I
Where is Bahamasair based	O O I O
where is home to two churches	O O O O I I
what  was established in 1956	O O O O O I
whom does Shearman represent 	O O I O O
what is Harkers Island	O O I I
what do An estimated 9,000 people still await 	O O I I I I O O O
with what was Despereaux covered 	O O O I O O
Who is neighbor to Farmington Hills	O O O O I O
for what is Space Adventures a provider 	O O O I I O O O
what was named for William Pitt	O O O O I I
what do Together these  accommodate	O O I I O O
What did Mark and David soon form 	O O I I I O O O
What  is a branch of optimization	O O O O O O I
what was Cristal chosen for	O O I O O
Who returned to Hamburg	O O O I
where does Lawrence live 	O O I O O
From Where Margaret graduated 	O O I O O
What does Boone eventually find 	O O I O O O
who painted a series of pastels	O O O O O I
when did The Vancouver branch go bankrupt	O O I I I O O
what is operated by the Peoria Unified School District	O O O O O I O I O
what is sometimes used to mean decimal time	O O O O O O O I
where is Richlands 	O O I O
who  taught at the University of Wisconsin-Madison	O O O O I I I I
what are a subclass of logical operators	O O O O O O I
what  is to the West	O O O O I I
how did Rae win 	O O I O O
who  died on September 7 , 2003	O O O O I I I I
of what is Vitter a staunch supporter	O O O I O O O
To what did The Department  grow  	O O O I I O O O O
how do Vigilantes often operate	O O I O O
when was Shelley established  	O O I O O O
where were Bishoprics established  	O O I O O O
Of what is Connectivity a vital element  	O O O I O O O O O
when did Sokolov die	O O I O
who was Cavendish	O O I
Where is Lowell Cemetery	O O I I
who was born in Ealing	O O O O I
What have been donated to Honduras	O O O O O I
What did Executioners mark 	O O I O O
what is Carnival	O O I
who formally surrendered in Singapore	O O O O I
What do Hummingbirds perform 	O O I O O
What comprises a major component of Personal development	O O O O O O I I
To where were Kinesis often compared 	O O O I O O O
where was Chamberlain educated 	O O I O O
to whom is Camerton also home  	O O O I O O O O
what is Taylorsville	O O I
what is composed primarily of basalt and gabbro	O O O O O I I I
Where has Emerald Ash Borer  also been found  	O O I I I O O O O O O
What is Gip	O O I
What has existed for over two thousand years	O O O O O I I I
For What are Three seats  up 	O O O I I O O O
what does James Russell Lowell begin 	O O I I I O O
of what is Latvia a member	O O O I O O
who join the National Football League	O O I I I I
of whom is Harkness contemptuous  	O O O I O O O
What  is a township in McKean County	O O O O O O I I
Who was released in July	O O O O I
what do Athletes sometimes resort to	O O I O O O
when was 74 Squadron disbanded 	O O I I O O
of what is Pyramid Lake part 	O O O I I O O
Who went to Sault Ste	O O O I I
When did Brereton die	O O I O
where did Walker die	O O I O
What was held October 10-12 , 1993	O O O I I I I
what is South Riding	O O I I
What were filmed in the Blue Coat School	O O O O I I I I
untill when did Restoration work continue 	O O O I I O O
who is a member of the U.S. National Academy of Sciences	O O O O I I I I I I I
What was created by Leo Babauta	O O O O I I
what was agricultural in origin	O O O O I
By whom  is England occupied	O O O O I O
Who  was raised in Montpelier	O O O O O I
Of what was Llorente confident  	O O O I O O O
when was The CH 601 introduced	O O I I I O
who is the Hindu god of lightning	O O O O O O I
where was Spring born 	O O I O O
where is Sauga	O O I
What is Bartlett	O O I
what is Holloway Road	O O I I
what is expressed in podocytes	O O O O I
What is Hatoyama	O O I
who was born in Pembroke	O O O O I
What is Schizophrenia	O O I
What  is located in Clayton	O O O O O I
Who died in Cumberland County	O O O I I
who was a friend of Rudi	O O O O O I
when was Douglas-Home  commissioned  	O O I O O O O
What was broadcast in January 2009	O O O O I I
for what is Mirae Korean  	O O O I O O O
who was banned in the Northern Territory	O O O O I I I
when was KASC founded  	O O I O O O
what does Faulks support	O O I O
How long does A typical performance  last	O O O I I I O O
What is Business	O O I
of what does The CP-06 kit consist	O O O I I I O
What city is in Colusa County	O O O O I I
who wants to become a teacher	O O O O I I
who returned to Illinois	O O O I
when are Titles vacated	O O I O
Who has the status of a minor	O O O O O I I
To what is Cold cracking limited  	O O O I I O O O
for what can kerosene be used	O O O I O O
What does The RASC  also publish	O O I I O O O
Who was awarded a scholarship to Berklee College of Music	O O O O O O I I I I
What are Birthdays  	O O I O O
to what can asset based lending  be compared	O O O I I I O O O
to where did Budd relocate	O O O I O
when  were New sails  fitted	O O O I I O O
What  provides local jobs	O O O I I
what  is the governing body of Dartmouth College	O O O O O O I I I
who  took the name of Rogers	O O O O O O I
what did Andrew Stern announced 	O O I I O O
What is Alfano	O O I
When were Magnetic cards  first introduced	O O I I O O O
When The Bill  received  	O I I O O O O
For what was A total of $ 12.3 billion requested 	O O O I I I I I I O O
where was Ali Baba first discovered  	O O I I O O O O
Of what can Greater use be made 	O O O I I O O O
what is northeast of Khartoum	O O O O I
what was allocated 45 seats	O O O I I
Who  also settled in Spain	O O O O O I
Where are Distances measured 	O O I O O
who works in black and white	O O O I I I
When was Cycle 3  due to finish	O O I I O O O O
what  is subdivided into 19 quarters	O O O O O I I
What was founded in 1870	O O O O I
What are NOT desirable for editors	O O O O O I
In what may A period vary	O O O I I O
Who  spent his formative years in Green Bay	O O O O O O O I I
where is Vian 	O O I O
who has his own flag in Jersey	O O O O O O I
what was Queenstown	O O I
where  was Nikolaus born	O O O I O
What was run on April 10	O O O O I I
what does John Howard become	O O I I O
Where is Richmond College	O O I I
What is a ward of the London Borough of Bromley	O O O O I I I I I I
who gave birth to a healthy baby boy	O O O O I I I I
who also had the help of Haym Salomon	O O O O O O I I
what was based in Fremont	O O O O I
to whom did Edmund become attracted  	O O O I O O O O
To what would Gotti go 	O O O I O O
what was adopted in 1871	O O O O I
what  were announced in Brisbane	O O O O O I
What will be operational in early 2009	O O O O O I I
when did Cagle die	O O I O
what was formed in 1838.	O O O O I
by whom  is Anniversary 	O O O O I O
Where do Approximately 2,500 students live  	O O I I I O O O
what  are one of three teams	O O O O O I I
How much did Hostetler run	O O O I O
What were  recorded at Fnac	O O O O O I
who is married to Jennifer	O O O O I
who settled in Portland	O O O I
what did Foreman also record	O O I O O
on what  has Elias worked  	O O O O I O O O
where  had Lewis lived 	O O O I O O
Who also produces editorial cartoons	O O O I I
what magazine goes down a size	O I O O O O
who left Japan for England	O O O O I
who tightened controls on costs	O O O O I
where are Teachers and students assigned to 	O O I I I O O O
Who is Sullivan 	O O I O
What included the murder of 148 people	O O O O O I I
of what is Finland not a part 	O O O I O O O O
where is Cedar Island 	O O I I O
when was Building work  completed	O O I I O O
what are made up of records	O O O O O I
where did Hurlbut study film  	O O I O O O O
where has Caraballo since returned to 	O O I O O O O
Who runs away on a ship	O O O O I I
Where is Armenia	O O I
What have been cleared for timber harvesting	O O O O O I I
where is Plain Dealing 	O O I I O
Who published a book of original poetry	O O O O O I I
of what was Gould the recipient  	O O O I O O O O
who are the main inhabitants of the BIONICLE universe	O O I O O O I I I
Where were Twelve cases found 	O O I I O O
who declare victory over newcomers	O O O O I
where do 52 % of students  live	O O I I I I O O
Who are not banned from military service	O O O O O I I
who grew up in Muskogee	O O O O I
who has a couple of possible moves	O O O O O I I
what is Wuzhou	O O I
what does n't like Wikipedia	O O O O I
what did Telugu undergo	O O I O
Who was professor in Marburg	O O O O I
Who  has similar powers to Superman	O O O O O O I
What University was founded by the Methodist Episcopal Church	O I O O O O O O O
how many has crossed the Thruway	O O O O I I
What is A textile	O O I I
Who was born around 1604	O O O O I
who hails from Mobile	O O O I
where do Scottish people have a long history	O O I I O O O O
when was Hebron incorporated  	O O I O O O
WHO held the seat for the National Liberals	O O I O O I I I
where was The Rose Theatre built	O O I I I O
what is a reference to time	O O O O O I
who was born near Koroit	O O O O I
what is established on 2005	O O O O I
who referred the matter to the American Civil Liberties Union	O O I O O I I I I I
In what had Thiersch become interested	O O O I O O
who is Paul	O O I
what  were voted out of the Football League	O O O O O O I I I
What was rooted in industrialization	O O O O I
what have been the subject of hacker activity	O O O O O O I I
what is taken by the Macra	O O O O I I
What was also arranged by the Lashkar	O O O O O I I
what was John Bryant  said to be 	O O I I O O O O O
What is  found in 5.8 % of the United States population	O O O O O I I I I I I I
until when did Zhelev serve	O O O I O
Who became an enthusiastic supporter of Anne Hutchinson	O O O O O O I I
what is Highview	O O I
what does Paonia not have 	O O I O O O
what is Devon	O O I
what is Waynesville	O O I
who served on the Pulitzer Prize board	O O O I I I I
What country has an average literacy rate of 25.2 %	O O O O O O O O I I
What was also held in Tokyo	O O O O O I
who played college football at Baylor	O O O O O I
Of what has Flamborough Head been designated a Special Area  	O O O I I O O O O O O O
who went to Denison University	O O O I I
where was Histiaeus forced to flee to 	O O I O O O O O
where did Whalen grow up	O O I O O
what was built in 1767	O O O O I
Who  tightens grip on security	O O O O O I
Who has returned to Europe	O O O O I
what  are not paid by Poptech	O O O O O O I
Where is Howard Payne University	O O I I I
what is Levitate	O O I
when was Stenton designated a National Historic Landmark 	O O I O O O O O O
what was the official language of the Delhi Sultanate	O O I O O O I I I
Where did Baker pastor churches 	O O I O O O
where did Shelby grow up 	O O I O O O
who may not serve more than two terms	O O O O O O I I
where is The Riverside Restaurant	O O I I I
who was born in Penzing	O O O O I
Who was born in Mooroopna	O O O O I
what was Revelation	O O I
